"","Age","Education2003Revision","Race","MaritalStatus","Sex","Cases","Percentage"
"561",25,5,2,"S","M",3,0.00787215618357868
"562",25,5,3,"S","F",1,0.00262405206119289
"563",25,5,18,"S","M",1,0.00262405206119289
"564",25,5,28,"S","M",1,0.00262405206119289
"565",25,5,68,"S","F",1,0.00262405206119289
"566",25,6,1,"D","M",1,0.00262405206119289
"567",25,6,1,"M","F",2,0.00524810412238579
"568",25,6,1,"M","M",4,0.0104962082447716
"569",25,6,1,"S","F",13,0.0341126767955076
"570",25,6,1,"S","M",31,0.0813456138969797
"571",25,6,2,"S","F",3,0.00787215618357868
"572",25,6,2,"S","M",2,0.00524810412238579
"573",25,6,4,"S","F",1,0.00262405206119289
"574",25,6,4,"S","M",1,0.00262405206119289
"575",25,6,5,"S","F",2,0.00524810412238579
"576",25,6,18,"S","M",1,0.00262405206119289
"577",25,6,28,"S","M",1,0.00262405206119289
"578",25,6,48,"S","M",1,0.00262405206119289
"579",25,6,78,"S","M",1,0.00262405206119289
"580",25,7,1,"S","F",1,0.00262405206119289
"581",25,7,1,"S","M",2,0.00524810412238579
"582",25,7,1,"W","F",1,0.00262405206119289
"583",25,7,18,"M","F",1,0.00262405206119289
"584",25,8,1,"S","F",2,0.00524810412238579
"585",25,8,1,"S","M",1,0.00262405206119289
"586",25,8,18,"S","M",1,0.00262405206119289
"587",26,1,1,"M","M",1,0.00262405206119289
"588",26,1,1,"S","F",1,0.00262405206119289
"589",26,1,1,"S","M",6,0.0157443123671574
"590",26,1,3,"D","F",1,0.00262405206119289
"591",26,1,68,"M","M",1,0.00262405206119289
"592",26,2,1,"D","F",2,0.00524810412238579
"593",26,2,1,"D","M",2,0.00524810412238579
"594",26,2,1,"M","F",2,0.00524810412238579
"595",26,2,1,"M","M",8,0.0209924164895432
"596",26,2,1,"S","F",8,0.0209924164895432
"597",26,2,1,"S","M",39,0.102338030386523
"598",26,2,2,"D","M",1,0.00262405206119289
"599",26,2,2,"M","M",1,0.00262405206119289
"600",26,2,2,"S","F",1,0.00262405206119289
"601",26,2,2,"S","M",7,0.0183683644283503
"602",26,2,3,"M","M",1,0.00262405206119289
"603",26,2,3,"S","F",1,0.00262405206119289
"604",26,2,3,"S","M",4,0.0104962082447716
"605",26,3,1,"D","F",2,0.00524810412238579
"606",26,3,1,"D","M",18,0.0472329371014721
"607",26,3,1,"M","F",7,0.0183683644283503
"608",26,3,1,"M","M",24,0.0629772494686295
"609",26,3,1,"S","F",22,0.0577291453462437
"610",26,3,1,"S","M",156,0.409352121546091
"611",26,3,1,"W","M",1,0.00262405206119289
"612",26,3,2,"M","M",4,0.0104962082447716
"613",26,3,2,"S","F",4,0.0104962082447716
"614",26,3,2,"S","M",20,0.0524810412238579
"615",26,3,3,"D","M",2,0.00524810412238579
"616",26,3,3,"M","M",1,0.00262405206119289
"617",26,3,3,"S","F",3,0.00787215618357868
"618",26,3,3,"S","M",4,0.0104962082447716
"619",26,3,4,"S","M",1,0.00262405206119289
"620",26,3,7,"M","M",1,0.00262405206119289
"621",26,3,7,"S","F",2,0.00524810412238579
"622",26,3,18,"M","M",1,0.00262405206119289
"623",26,3,78,"S","M",2,0.00524810412238579
"624",26,4,1,"D","F",3,0.00787215618357868
"625",26,4,1,"D","M",8,0.0209924164895432
"626",26,4,1,"M","F",5,0.0131202603059645
"627",26,4,1,"M","M",11,0.0288645726731218
"628",26,4,1,"S","F",16,0.0419848329790863
"629",26,4,1,"S","M",85,0.223044425201396
"630",26,4,2,"M","M",2,0.00524810412238579
"631",26,4,2,"S","F",3,0.00787215618357868
"632",26,4,2,"S","M",11,0.0288645726731218
"633",26,4,3,"M","M",1,0.00262405206119289
"634",26,4,3,"S","M",1,0.00262405206119289
"635",26,4,4,"S","F",2,0.00524810412238579
"636",26,4,4,"S","M",1,0.00262405206119289
"637",26,4,7,"S","M",1,0.00262405206119289
"638",26,4,28,"S","M",1,0.00262405206119289
"639",26,5,1,"D","F",3,0.00787215618357868
"640",26,5,1,"D","M",2,0.00524810412238579
"641",26,5,1,"M","F",4,0.0104962082447716
"642",26,5,1,"M","M",7,0.0183683644283503
"643",26,5,1,"S","F",4,0.0104962082447716
"644",26,5,1,"S","M",22,0.0577291453462437
"645",26,5,1,"W","F",1,0.00262405206119289
"646",26,5,2,"M","M",1,0.00262405206119289
"647",26,5,2,"S","M",3,0.00787215618357868
"648",26,5,7,"S","M",1,0.00262405206119289
"649",26,5,28,"S","F",1,0.00262405206119289
"650",26,5,68,"S","F",1,0.00262405206119289
"651",26,6,1,"M","F",3,0.00787215618357868
"652",26,6,1,"M","M",3,0.00787215618357868
"653",26,6,1,"S","F",12,0.0314886247343147
"654",26,6,1,"S","M",37,0.0970899262641371
"655",26,6,1,"W","M",1,0.00262405206119289
"656",26,6,2,"M","M",1,0.00262405206119289
"657",26,6,2,"S","M",3,0.00787215618357868
"658",26,6,4,"S","F",1,0.00262405206119289
"659",26,6,4,"S","M",1,0.00262405206119289
"660",26,6,7,"S","F",1,0.00262405206119289
"661",26,6,18,"M","F",1,0.00262405206119289
"662",26,6,28,"S","M",1,0.00262405206119289
"663",26,6,48,"S","M",1,0.00262405206119289
"664",26,7,1,"S","F",2,0.00524810412238579
"665",26,7,1,"S","M",6,0.0157443123671574
"666",26,7,28,"S","M",1,0.00262405206119289
"667",26,8,1,"S","M",5,0.0131202603059645
"668",27,1,1,"D","M",1,0.00262405206119289
"669",27,1,1,"M","F",2,0.00524810412238579
"670",27,1,1,"M","M",1,0.00262405206119289
"671",27,1,1,"S","F",1,0.00262405206119289
"672",27,1,1,"S","M",7,0.0183683644283503
"673",27,2,1,"M","F",5,0.0131202603059645
"674",27,2,1,"M","M",12,0.0314886247343147
"675",27,2,1,"S","F",3,0.00787215618357868
"676",27,2,1,"S","M",31,0.0813456138969797
"677",27,2,2,"M","M",3,0.00787215618357868
"678",27,2,2,"S","F",1,0.00262405206119289
"679",27,2,2,"S","M",6,0.0157443123671574
"680",27,2,3,"M","M",2,0.00524810412238579
"681",27,2,3,"S","M",3,0.00787215618357868
"682",27,2,68,"D","M",1,0.00262405206119289
"683",27,3,1,"D","F",8,0.0209924164895432
"684",27,3,1,"D","M",17,0.0446088850402792
"685",27,3,1,"M","F",12,0.0314886247343147
"686",27,3,1,"M","M",39,0.102338030386523
"687",27,3,1,"S","F",18,0.0472329371014721
"688",27,3,1,"S","M",118,0.309638143220761
"689",27,3,1,"W","F",1,0.00262405206119289
"690",27,3,2,"M","M",5,0.0131202603059645
"691",27,3,2,"S","F",2,0.00524810412238579
"692",27,3,2,"S","M",10,0.0262405206119289
"693",27,3,3,"M","F",1,0.00262405206119289
"694",27,3,3,"M","M",1,0.00262405206119289
"695",27,3,3,"S","M",6,0.0157443123671574
"696",27,3,4,"M","M",1,0.00262405206119289
"697",27,3,18,"M","M",1,0.00262405206119289
"698",27,3,28,"S","F",1,0.00262405206119289
"699",27,3,28,"S","M",1,0.00262405206119289
"700",27,3,48,"S","M",1,0.00262405206119289
"701",27,3,78,"S","M",1,0.00262405206119289
"702",27,4,1,"D","F",2,0.00524810412238579
"703",27,4,1,"D","M",9,0.023616468550736
"704",27,4,1,"M","F",6,0.0157443123671574
"705",27,4,1,"M","M",14,0.0367367288567005
"706",27,4,1,"S","F",17,0.0446088850402792
"707",27,4,1,"S","M",62,0.162691227793959
"708",27,4,2,"D","M",2,0.00524810412238579
"709",27,4,2,"M","F",1,0.00262405206119289
"710",27,4,2,"M","M",4,0.0104962082447716
"711",27,4,2,"S","F",2,0.00524810412238579
"712",27,4,2,"S","M",7,0.0183683644283503
"713",27,4,2,"W","M",1,0.00262405206119289
"714",27,4,3,"S","M",1,0.00262405206119289
"715",27,4,7,"S","F",1,0.00262405206119289
"716",27,4,28,"S","F",1,0.00262405206119289
"717",27,4,68,"M","F",1,0.00262405206119289
"718",27,4,68,"S","M",1,0.00262405206119289
"719",27,4,78,"S","M",1,0.00262405206119289
"720",27,5,1,"D","F",3,0.00787215618357868
"721",27,5,1,"M","F",2,0.00524810412238579
"722",27,5,1,"M","M",4,0.0104962082447716
"723",27,5,1,"S","F",3,0.00787215618357868
"724",27,5,1,"S","M",29,0.0760975097745939
"725",27,5,1,"W","M",1,0.00262405206119289
"726",27,5,2,"S","M",3,0.00787215618357868
"727",27,5,7,"S","M",1,0.00262405206119289
"728",27,5,58,"S","M",1,0.00262405206119289
"729",27,5,68,"S","F",1,0.00262405206119289
"730",27,6,1,"M","F",3,0.00787215618357868
"731",27,6,1,"M","M",6,0.0157443123671574
"732",27,6,1,"S","F",17,0.0446088850402792
"733",27,6,1,"S","M",34,0.0892177700805584
"734",27,6,2,"M","F",1,0.00262405206119289
"735",27,6,2,"M","M",1,0.00262405206119289
"736",27,6,2,"S","F",2,0.00524810412238579
"737",27,6,2,"S","M",1,0.00262405206119289
"738",27,6,3,"M","F",1,0.00262405206119289
"739",27,6,4,"S","M",3,0.00787215618357868
"740",27,6,78,"S","M",1,0.00262405206119289
"741",27,7,1,"S","F",2,0.00524810412238579
"742",27,7,1,"S","M",5,0.0131202603059645
"743",27,7,2,"M","M",1,0.00262405206119289
"744",27,7,2,"S","M",1,0.00262405206119289
"745",27,8,1,"M","M",1,0.00262405206119289
"746",27,8,1,"S","F",1,0.00262405206119289
"747",27,8,1,"S","M",3,0.00787215618357868
"748",28,1,1,"M","F",1,0.00262405206119289
"749",28,1,1,"M","M",3,0.00787215618357868
"750",28,1,1,"S","F",1,0.00262405206119289
"751",28,1,1,"S","M",8,0.0209924164895432
"752",28,1,3,"S","M",1,0.00262405206119289
"753",28,2,1,"D","F",2,0.00524810412238579
"754",28,2,1,"D","M",2,0.00524810412238579
"755",28,2,1,"M","F",2,0.00524810412238579
"756",28,2,1,"M","M",12,0.0314886247343147
"757",28,2,1,"S","F",4,0.0104962082447716
"758",28,2,1,"S","M",40,0.104962082447716
"759",28,2,2,"M","M",1,0.00262405206119289
"760",28,2,2,"S","F",2,0.00524810412238579
"761",28,2,2,"S","M",4,0.0104962082447716
"762",28,2,3,"S","M",1,0.00262405206119289
"763",28,2,7,"S","M",1,0.00262405206119289
"764",28,3,1,"D","F",4,0.0104962082447716
"765",28,3,1,"D","M",18,0.0472329371014721
"766",28,3,1,"M","F",9,0.023616468550736
"767",28,3,1,"M","M",24,0.0629772494686295
"768",28,3,1,"S","F",23,0.0603531974074366
"769",28,3,1,"S","M",126,0.330630559710305
"770",28,3,1,"W","M",1,0.00262405206119289
"771",28,3,2,"D","F",1,0.00262405206119289
"772",28,3,2,"D","M",1,0.00262405206119289
"773",28,3,2,"M","M",3,0.00787215618357868
"774",28,3,2,"S","F",1,0.00262405206119289
"775",28,3,2,"S","M",13,0.0341126767955076
"776",28,3,3,"M","F",1,0.00262405206119289
"777",28,3,3,"M","M",1,0.00262405206119289
"778",28,3,3,"S","F",1,0.00262405206119289
"779",28,3,3,"S","M",6,0.0157443123671574
"780",28,3,4,"D","M",1,0.00262405206119289
"781",28,3,68,"D","F",1,0.00262405206119289
"782",28,3,68,"M","F",1,0.00262405206119289
"783",28,3,68,"S","M",1,0.00262405206119289
"784",28,4,1,"D","F",5,0.0131202603059645
"785",28,4,1,"D","M",7,0.0183683644283503
"786",28,4,1,"M","F",10,0.0262405206119289
"787",28,4,1,"M","M",21,0.0551050932850508
"788",28,4,1,"S","F",15,0.0393607809178934
"789",28,4,1,"S","M",55,0.144322863365609
"790",28,4,2,"D","M",1,0.00262405206119289
"791",28,4,2,"M","M",2,0.00524810412238579
"792",28,4,2,"S","F",2,0.00524810412238579
"793",28,4,2,"S","M",6,0.0157443123671574
"794",28,4,3,"M","M",3,0.00787215618357868
"795",28,4,7,"S","M",2,0.00524810412238579
"796",28,4,68,"D","F",1,0.00262405206119289
"797",28,4,78,"D","M",1,0.00262405206119289
"798",28,5,1,"D","F",1,0.00262405206119289
"799",28,5,1,"D","M",5,0.0131202603059645
"800",28,5,1,"M","F",3,0.00787215618357868
"801",28,5,1,"M","M",6,0.0157443123671574
"802",28,5,1,"S","F",3,0.00787215618357868
"803",28,5,1,"S","M",21,0.0551050932850508
"804",28,5,2,"S","M",5,0.0131202603059645
"805",28,5,5,"S","M",1,0.00262405206119289
"806",28,5,28,"S","F",1,0.00262405206119289
"807",28,6,1,"D","F",1,0.00262405206119289
"808",28,6,1,"D","M",3,0.00787215618357868
"809",28,6,1,"M","F",1,0.00262405206119289
"810",28,6,1,"M","M",10,0.0262405206119289
"811",28,6,1,"S","F",8,0.0209924164895432
"812",28,6,1,"S","M",35,0.0918418221417513
"813",28,6,2,"S","F",1,0.00262405206119289
"814",28,6,2,"S","M",5,0.0131202603059645
"815",28,6,4,"S","F",1,0.00262405206119289
"816",28,6,28,"S","F",2,0.00524810412238579
"817",28,6,28,"S","M",1,0.00262405206119289
"818",28,6,48,"M","M",1,0.00262405206119289
"819",28,6,68,"D","M",1,0.00262405206119289
"820",28,7,1,"M","F",2,0.00524810412238579
"821",28,7,1,"S","F",6,0.0157443123671574
"822",28,7,1,"S","M",7,0.0183683644283503
"823",28,7,28,"S","M",1,0.00262405206119289
"824",28,8,1,"M","F",1,0.00262405206119289
"825",28,8,1,"S","M",1,0.00262405206119289
"826",28,8,2,"S","F",1,0.00262405206119289
"827",28,8,48,"M","M",1,0.00262405206119289
"828",29,1,1,"D","F",1,0.00262405206119289
"829",29,1,1,"D","M",2,0.00524810412238579
"830",29,1,1,"S","F",1,0.00262405206119289
"831",29,1,1,"S","M",5,0.0131202603059645
"832",29,2,1,"D","M",3,0.00787215618357868
"833",29,2,1,"M","F",3,0.00787215618357868
"834",29,2,1,"M","M",18,0.0472329371014721
"835",29,2,1,"S","F",5,0.0131202603059645
"836",29,2,1,"S","M",33,0.0865937180193655
"837",29,2,1,"W","M",1,0.00262405206119289
"838",29,2,2,"D","M",1,0.00262405206119289
"839",29,2,2,"M","M",4,0.0104962082447716
"840",29,2,2,"S","M",7,0.0183683644283503
"841",29,2,3,"D","M",1,0.00262405206119289
"842",29,2,3,"S","M",2,0.00524810412238579
"843",29,2,7,"S","M",1,0.00262405206119289
"844",29,3,1,"D","F",4,0.0104962082447716
"845",29,3,1,"D","M",14,0.0367367288567005
"846",29,3,1,"M","F",17,0.0446088850402792
"847",29,3,1,"M","M",39,0.102338030386523
"848",29,3,1,"S","F",17,0.0446088850402792
"849",29,3,1,"S","M",93,0.244036841690939
"850",29,3,1,"W","F",1,0.00262405206119289
"851",29,3,1,"W","M",2,0.00524810412238579
"852",29,3,2,"D","M",2,0.00524810412238579
"853",29,3,2,"M","M",6,0.0157443123671574
"854",29,3,2,"S","F",1,0.00262405206119289
"855",29,3,2,"S","M",11,0.0288645726731218
"856",29,3,3,"D","M",1,0.00262405206119289
"857",29,3,3,"M","M",1,0.00262405206119289
"858",29,3,3,"S","M",4,0.0104962082447716
"859",29,3,4,"S","M",1,0.00262405206119289
"860",29,3,7,"M","M",1,0.00262405206119289
"861",29,3,28,"S","F",1,0.00262405206119289
"862",29,3,68,"M","M",1,0.00262405206119289
"863",29,4,1,"D","F",5,0.0131202603059645
"864",29,4,1,"D","M",8,0.0209924164895432
"865",29,4,1,"M","F",6,0.0157443123671574
"866",29,4,1,"M","M",25,0.0656013015298224
"867",29,4,1,"S","F",11,0.0288645726731218
"868",29,4,1,"S","M",49,0.128578550998452
"869",29,4,1,"W","M",1,0.00262405206119289
"870",29,4,2,"M","M",2,0.00524810412238579
"871",29,4,2,"S","F",1,0.00262405206119289
"872",29,4,2,"S","M",6,0.0157443123671574
"873",29,4,3,"D","F",1,0.00262405206119289
"874",29,4,3,"S","F",1,0.00262405206119289
"875",29,4,3,"S","M",3,0.00787215618357868
"876",29,4,18,"S","M",1,0.00262405206119289
"877",29,4,28,"S","M",1,0.00262405206119289
"878",29,4,48,"S","M",1,0.00262405206119289
"879",29,4,68,"M","M",1,0.00262405206119289
"880",29,5,1,"D","F",1,0.00262405206119289
"881",29,5,1,"D","M",3,0.00787215618357868
"882",29,5,1,"M","F",6,0.0157443123671574
"883",29,5,1,"M","M",14,0.0367367288567005
"884",29,5,1,"S","F",8,0.0209924164895432
"885",29,5,1,"S","M",19,0.049856989162665
"886",29,5,2,"M","M",1,0.00262405206119289
"887",29,5,2,"S","F",1,0.00262405206119289
"888",29,5,2,"S","M",2,0.00524810412238579
"889",29,5,7,"S","M",1,0.00262405206119289
"890",29,5,68,"S","M",1,0.00262405206119289
"891",29,6,1,"D","F",1,0.00262405206119289
"892",29,6,1,"D","M",2,0.00524810412238579
"893",29,6,1,"M","F",8,0.0209924164895432
"894",29,6,1,"M","M",9,0.023616468550736
"895",29,6,1,"S","F",11,0.0288645726731218
"896",29,6,1,"S","M",23,0.0603531974074366
"897",29,6,2,"M","M",1,0.00262405206119289
"898",29,6,2,"S","M",3,0.00787215618357868
"899",29,6,4,"S","M",2,0.00524810412238579
"900",29,6,18,"S","M",1,0.00262405206119289
"901",29,6,68,"M","F",1,0.00262405206119289
"902",29,6,68,"S","M",1,0.00262405206119289
"903",29,7,1,"S","M",3,0.00787215618357868
"904",29,7,18,"M","M",1,0.00262405206119289
"905",29,7,28,"D","M",1,0.00262405206119289
"906",29,8,1,"M","M",1,0.00262405206119289
"907",29,8,1,"S","F",2,0.00524810412238579
"908",29,8,1,"S","M",2,0.00524810412238579
"909",29,8,4,"S","M",1,0.00262405206119289
"910",30,1,1,"D","M",2,0.00524810412238579
"911",30,1,1,"M","M",5,0.0131202603059645
"912",30,1,1,"S","F",3,0.00787215618357868
"913",30,1,1,"S","M",3,0.00787215618357868
"914",30,1,2,"S","M",1,0.00262405206119289
"915",30,1,3,"S","M",1,0.00262405206119289
"916",30,1,4,"S","M",1,0.00262405206119289
"917",30,1,68,"M","M",1,0.00262405206119289
"918",30,2,1,"D","F",2,0.00524810412238579
"919",30,2,1,"D","M",7,0.0183683644283503
"920",30,2,1,"M","F",1,0.00262405206119289
"921",30,2,1,"M","M",16,0.0419848329790863
"922",30,2,1,"S","F",3,0.00787215618357868
"923",30,2,1,"S","M",26,0.0682253535910152
"924",30,2,2,"M","M",2,0.00524810412238579
"925",30,2,2,"S","M",3,0.00787215618357868
"926",30,2,3,"S","F",3,0.00787215618357868
"927",30,2,3,"S","M",1,0.00262405206119289
"928",30,3,1,"D","F",9,0.023616468550736
"929",30,3,1,"D","M",18,0.0472329371014721
"930",30,3,1,"M","F",13,0.0341126767955076
"931",30,3,1,"M","M",45,0.11808234275368
"932",30,3,1,"S","F",12,0.0314886247343147
"933",30,3,1,"S","M",107,0.28077357054764
"934",30,3,1,"W","M",1,0.00262405206119289
"935",30,3,2,"D","M",3,0.00787215618357868
"936",30,3,2,"M","F",1,0.00262405206119289
"937",30,3,2,"M","M",6,0.0157443123671574
"938",30,3,2,"S","M",12,0.0314886247343147
"939",30,3,3,"M","F",1,0.00262405206119289
"940",30,3,3,"M","M",2,0.00524810412238579
"941",30,3,3,"S","F",1,0.00262405206119289
"942",30,3,3,"S","M",4,0.0104962082447716
"943",30,3,4,"M","M",1,0.00262405206119289
"944",30,3,68,"M","M",1,0.00262405206119289
"945",30,3,68,"S","M",1,0.00262405206119289
"946",30,3,78,"D","M",1,0.00262405206119289
"947",30,3,78,"S","M",1,0.00262405206119289
"948",30,4,1,"D","F",9,0.023616468550736
"949",30,4,1,"D","M",11,0.0288645726731218
"950",30,4,1,"M","F",6,0.0157443123671574
"951",30,4,1,"M","M",18,0.0472329371014721
"952",30,4,1,"S","F",14,0.0367367288567005
"953",30,4,1,"S","M",42,0.110210186570102
"954",30,4,2,"M","M",1,0.00262405206119289
"955",30,4,2,"S","M",5,0.0131202603059645
"956",30,4,2,"W","M",1,0.00262405206119289
"957",30,4,3,"D","F",1,0.00262405206119289
"958",30,4,3,"M","M",1,0.00262405206119289
"959",30,4,4,"S","F",1,0.00262405206119289
"960",30,4,4,"S","M",1,0.00262405206119289
"961",30,4,7,"M","F",1,0.00262405206119289
"962",30,4,7,"M","M",1,0.00262405206119289
"963",30,4,7,"S","M",1,0.00262405206119289
"964",30,4,18,"S","M",1,0.00262405206119289
"965",30,4,48,"S","M",1,0.00262405206119289
"966",30,4,68,"M","M",1,0.00262405206119289
"967",30,4,78,"S","M",1,0.00262405206119289
"968",30,5,1,"D","F",1,0.00262405206119289
"969",30,5,1,"D","M",1,0.00262405206119289
"970",30,5,1,"M","F",5,0.0131202603059645
"971",30,5,1,"M","M",9,0.023616468550736
"972",30,5,1,"S","F",8,0.0209924164895432
"973",30,5,1,"S","M",12,0.0314886247343147
"974",30,5,2,"D","M",1,0.00262405206119289
"975",30,5,2,"M","F",1,0.00262405206119289
"976",30,5,2,"M","M",2,0.00524810412238579
"977",30,5,2,"S","M",2,0.00524810412238579
"978",30,5,3,"M","F",1,0.00262405206119289
"979",30,5,3,"S","M",1,0.00262405206119289
"980",30,5,18,"S","M",1,0.00262405206119289
"981",30,6,1,"D","F",3,0.00787215618357868
"982",30,6,1,"M","F",5,0.0131202603059645
"983",30,6,1,"M","M",9,0.023616468550736
"984",30,6,1,"S","F",17,0.0446088850402792
"985",30,6,1,"S","M",37,0.0970899262641371
"986",30,6,2,"D","M",1,0.00262405206119289
"987",30,6,2,"M","F",1,0.00262405206119289
"988",30,6,2,"S","F",2,0.00524810412238579
"989",30,6,2,"S","M",1,0.00262405206119289
"990",30,6,7,"M","M",1,0.00262405206119289
"991",30,6,28,"S","F",1,0.00262405206119289
"992",30,7,1,"D","M",3,0.00787215618357868
"993",30,7,1,"M","F",1,0.00262405206119289
"994",30,7,1,"M","M",1,0.00262405206119289
"995",30,7,1,"S","F",3,0.00787215618357868
"996",30,7,1,"S","M",5,0.0131202603059645
"997",30,7,2,"D","F",1,0.00262405206119289
"998",30,7,2,"S","F",1,0.00262405206119289
"999",30,7,2,"S","M",1,0.00262405206119289
"1000",30,7,18,"M","F",1,0.00262405206119289
"1001",30,7,18,"S","M",1,0.00262405206119289
"1002",30,8,1,"S","M",3,0.00787215618357868
"1003",30,8,28,"S","F",1,0.00262405206119289
"1004",31,1,1,"D","M",1,0.00262405206119289
"1005",31,1,1,"M","M",2,0.00524810412238579
"1006",31,1,1,"S","F",1,0.00262405206119289
"1007",31,1,1,"S","M",7,0.0183683644283503
"1008",31,1,3,"S","M",1,0.00262405206119289
"1009",31,2,1,"D","F",3,0.00787215618357868
"1010",31,2,1,"D","M",7,0.0183683644283503
"1011",31,2,1,"M","F",3,0.00787215618357868
"1012",31,2,1,"M","M",9,0.023616468550736
"1013",31,2,1,"S","F",6,0.0157443123671574
"1014",31,2,1,"S","M",29,0.0760975097745939
"1015",31,2,2,"D","M",1,0.00262405206119289
"1016",31,2,2,"M","M",1,0.00262405206119289
"1017",31,2,2,"S","F",2,0.00524810412238579
"1018",31,2,2,"S","M",3,0.00787215618357868
"1019",31,2,3,"D","M",1,0.00262405206119289
"1020",31,2,3,"M","M",1,0.00262405206119289
"1021",31,2,3,"S","F",1,0.00262405206119289
"1022",31,2,4,"S","M",1,0.00262405206119289
"1023",31,2,68,"S","M",3,0.00787215618357868
"1024",31,3,1,"D","F",10,0.0262405206119289
"1025",31,3,1,"D","M",31,0.0813456138969797
"1026",31,3,1,"M","F",21,0.0551050932850508
"1027",31,3,1,"M","M",56,0.146946915426802
"1028",31,3,1,"S","F",16,0.0419848329790863
"1029",31,3,1,"S","M",92,0.241412789629746
"1030",31,3,1,"W","M",2,0.00524810412238579
"1031",31,3,2,"D","F",1,0.00262405206119289
"1032",31,3,2,"D","M",1,0.00262405206119289
"1033",31,3,2,"M","M",3,0.00787215618357868
"1034",31,3,2,"S","F",2,0.00524810412238579
"1035",31,3,2,"S","M",11,0.0288645726731218
"1036",31,3,2,"W","M",1,0.00262405206119289
"1037",31,3,3,"S","F",1,0.00262405206119289
"1038",31,3,3,"S","M",3,0.00787215618357868
"1039",31,3,4,"M","M",1,0.00262405206119289
"1040",31,3,7,"S","M",1,0.00262405206119289
"1041",31,3,48,"S","M",1,0.00262405206119289
"1042",31,3,68,"M","F",1,0.00262405206119289
"1043",31,3,68,"M","M",1,0.00262405206119289
"1044",31,3,78,"S","M",1,0.00262405206119289
"1045",31,4,1,"D","F",6,0.0157443123671574
"1046",31,4,1,"D","M",13,0.0341126767955076
"1047",31,4,1,"M","F",6,0.0157443123671574
